288
0,3323
16,3336
1,3231
11,3327
7,3237
3,3231
7,3287
0,3329
0,3328
0,3328
0,3308
7,3325
0,3328
8,3328
0,3312
0,3344
0,3319
0,3348
8,3335
0,3327
12,3347
5,3343
0,3322
0,3328
0,3316
0,3314
0,3336
0,3306
8,3335
0,3275
31,3331
36,3241
8,3343
0,3321
0,3328
4,3304
0,3296
16,3264
0,3303
11,3303
1,3227
1,3245
0,3328
0,3321
7,3273
7,3263
3,3295
9,3343
0,3305
0,3328
12,3333
3,3222
7,3279
1,3283
7,3327
15,3327
3,3217
8,3347
0,3306
16,3281
0,3238
7,3279
3,3247
1,3263
3,3327
4,3335
0,3339
0,3336
0,3322
0,3332
0,3258
0,3264
0,3245
16,3250
23,3319
7,3235
7,3287
0,3311
23,3327
7,3227
1,3263
456,3343
2808,3253
3809,3308
4095,3334
4095,3271
4095,3295
4095,3338
4095,3263
4095,3328
4095,3333
4095,3344
4095,3247
4095,3243
4095,3311
4095,3283
4095,3333
4095,3331
4095,3335
4095,3345
4095,3295
4095,3331
4095,3336
4095,3349
4095,3332
4095,3350
4095,3335
4095,3331
4095,3339
4095,3231
4095,3242
4095,3221
4095,3239
4095,3215
4095,3285
4095,3303
4095,3331
4095,3331
4095,3287
4095,3321
4095,3328
4095,3334
4095,3328
4095,3306
4095,3285
4095,3341
4095,3263
4095,3279
4095,3247
4095,3325
4095,3243
4095,3215
4095,3325
4095,3331
4095,3323
4095,3287
4095,3263
4095,3263
4095,3291
4095,3307
4095,3335
4095,3325
4095,3328
4095,3315
4095,3339
4095,3333
4095,3231
4095,3283
4095,3223
4095,3299
4095,3322
4095,3317
4095,3307
4095,3295
4095,3315
4095,3284
4095,3231
4095,3291
4095,3263
4095,3219
4095,3324
4095,3318
4095,3309
4095,3313
4095,3259
4095,3316
4095,3308
4095,3275
4095,3301
4095,3287
4095,3328
4095,3286
4095,3253
4095,3263
4095,3247
4095,3309
4095,3280
4095,3315
4095,3283
4095,3325
4095,3294
4095,3207
4095,3197
4095,3305
4095,3263
4095,3231
4095,3307
4095,3207
4095,3247
4095,3229
4095,3255
4095,3255
4095,3231
4095,3293
4095,3215
4095,3191
4095,3231
4095,3247
4095,3175
4095,3271
4095,3263
4095,3223
4095,3207
4095,3195
4095,3210
4095,3181
4095,3195
4095,3211
4095,3171
4095,3183
4095,3261
4095,3247
4095,3275
4095,3181
4095,3207
4095,3190
4095,3180
4095,3199
4095,3193
4095,3247
4095,3199
4095,3167
4095,3279
4095,3275
4095,3253
4095,3243
4095,3199
4095,3259
4095,3279
4095,3293
4095,3292
4095,3277
4095,3280
4095,3281
4095,3271
4095,3308
4095,3256
4095,3223
4095,3167
4095,3255
4095,3299
4095,3263
4095,3277
4095,3259
4095,3284
4095,3256
4095,3269
4095,3260
4095,3243
4095,3291
4095,3270
4095,3263
4095,3211
4095,3287
4095,3276
4095,3262
4095,3215
4095,3271
4095,3167
4095,3178
4095,3200
4095,3232
4095,3263
4095,3275
4095,3267
4095,3240
4095,3263
4095,3207
4095,3247
4095,3227
4095,3256
4095,3259
4095,3263
4095,3187
4095,3158
4095,3154
4095,3179
4095,3259
4095,3259
4095,3231
4095,3163
4095,3179
4095,3243
4095,3260
4095,3183
4095,3175
4095,3197
4095,3247
4095,3189
4095,3269
4095,3183
4095,3237
4095,3215
4095,3151
4095,3151
4095,3157
4095,3243
4095,3195
4095,3149
4095,3183
4095,3195
4095,3167
4095,3187
4095,3239
4095,3262
4095,3253
4095,3231
4095,3231
4095,3143
4095,3175
4095,3167
4095,3195
4095,3199
4095,3163
4095,3249
4095,3241
4095,3226
4095,3221
4095,3199
4095,3229
4095,3175
4095,3131
4095,3187
4095,3151
4095,3247
4095,3247
4095,3143
4095,3119
4095,3131
4095,3135
4095,3197
4095,3231
4095,3225
4095,3198
4095,3183
4095,3224
4095,3223
4095,3197
4095,3183
4095,3207
4095,3228
4095,3229
4095,3181
4095,3127
4095,3123
4095,3135
4095,3136
4095,3142
4095,3144
4095,3144
4095,3212
4095,3199
4095,3129
4095,3119
4095,3140
4095,3200
4095,3167
4095,3151
4095,3202
4095,3229
4095,3208
4095,3236
4095,3115
4095,3130
4095,3163
4095,3111
4095,3167
4095,3151
4095,3167
4095,3213
4095,3191
4095,3143
4095,3179
4095,3119
4095,3111
4095,3163
4095,3209
4095,3205
4095,3207
4095,3191
4095,3195
4095,3143
4095,3215
4095,3183
4095,3224
4095,3186
2032,3228
712,3206
296,3128
127,3199
72,3140
15,3127
36,3132
0,3200
16,3188
0,3247
0,3246
8,3200
24,3164
0,3272
15,3223
15,3183
8,3232
36,3240
1,3255
0,3263
8,3300
7,3279
3,3261
0,3300
0,3308
8,3316
15,3263
1,3219
0,3215
3,3227
11,3283
3,3210
1,3255
1,3271
8,3322
16,3296
15,3301
0,3223
7,3327
7,3279
3,3311
3,3263
7,3315
0,3320
8,3336
0,3339
15,3331
0,3345
0,3309
16,3344
1,3303
0,3344
4,3328
4,3344
1,3339
15,3331
31,3315
15,3241
8,3317
7,3287
0,3350
0,3351
0,3323
21,3341
1,3231
15,3240
32,3256
15,3327
7,3239
11,3339
15,3279
0,3236
12,3258
0,3327
0,3338
16,3338
1,3255
0,3285
15,3247
28,3238
25,3335
3,3231
7,3271
3,3323
8,3334
7,3315
15,3279
1,3227
3,3229
7,3263
0,3341
4,3347
16,3331
1,3251
1,3253
0,3339
0,3339
0,3317
16,3318
15,3335
0,3291
19,3319
0,3215
15,3279
1,3223
3,3311
16,3305
7,3327
8,3353
0,3328
8,3280
0,3300
0,3304
0,3316
0,3284
8,3274
4,3301
0,3326
0,3340
7,3319
15,3319
7,3231
15,3317
3,3223
0,3338
23,3323
3,3275
7,3334
0,3320
0,3316
8,3343
0,3337
11,3311
1,3231
3,3277
0,3327
1,3275
3,3239
7,3275
0,3338
0,3332
8,3344
16,3284
7,3261
0,3287
0,3334
0,3328
16,3333
3,3235
1,3231
3,3239
1,3275
0,3328
0,3311
1,3315
16,3332
7,3271
15,3307
3,3223
1,3307
0,3321
0,3308
0,3308
0,3312
0,3264
4,3264
0,3344
0,3333
8,3280
0,3312
0,3328
23,3279
1,3243
1,3299
15,3319
0,3255
7,3319
0,3317
16,3280
6,3321
7,3315
0,3320
4,3304
0,3313
7,3315
7,3299
0,3316
15,3315
15,3311
3,3247
0,3327
1,3333
0,3335
15,3287
0,3223
0,3247
10,3343
0,3227
15,3319
0,3215
0,3271
0,3341
8,3338
15,3333
7,3244
7,3239
15,3319
0,3227
1,3239
23,3303
15,3301
0,3231
15,3295
34,3242
16,3296
13,3335
7,3307
20,3344
0,3243
11,3347
3,3295
8,3351
0,3332
0,3336
0,3333
7,3287
7,3287
0,3307
5,3315
0,3327
0,3335
31,3345
0,3335
0,3327
7,3327
1,3251
31,3287
3,3199
7,3243
31,3322
0,3231
31,3333
0,3239
4,3335
0,3340
23,3315
3,3229
3,3303
3,3261
1,3271
3,3327
0,3340
0,3331
16,3332
3,3263
15,3327
7,3223
3,3223
7,3303
0,3343
0,3332
0,3288
8,3328
16,3296
15,3327
31,3311
0,3221
15,3307
15,3243
0,3341
16,3351
3,3263
15,3315
0,3263
31,3335
3,3263
15,3315
1,3261
0,3320
16,3280
4,3331
15,3279
1,3255
7,3311
0,3320
0,3333
8,3300
4,3292
0,3321
0,3300
0,3312
0,3314
0,3308
8,3304
0,3323
0,3336
8,3334
0,3329
8,3334
0,3317
0,3300
0,3336
0,3268
36,3241
0,3339
4,3333
3,3323
0,3316
0,3345
0,3346
0,3332
3,3309
0,3315
23,3311
0,3231
7,3263
16,3340
0,3263
0,3328
8,3335
0,3324
1,3301
0,3321
13,3323
3,3247
7,3263
15,3327
3,3223
3,3253
3,3287
0,3351
0,3298
0,3330
0,3337
3,3251
3,3231
0,3332
8,3316
0,3272
0,3316
8,3296
0,3276
16,3304
0,3307
0,3343
16,3296
0,3231
1,3293
15,3321
3,3247
7,3271
1,3335
8,3334
0,3329
0,3320
0,3318
8,3332
1,3253
1,3255
3,3247
0,3215
1,3223
31,3327
0,3231
11,3325
1,3263
27,3327
0,3227
0,3263
15,3309
1,3231
0,3344
0,3328
4,3304
16,3288
15,3309
7,3277
0,3343
2,3333
0,3328
0,3289
4,3268
0,3256
4,3280
0,3296
0,3301
16,3316
3,3239
15,3315
1,3207
7,3279
0,3291
15,3311
3,3285
0,3229
1,3247
3,3275
0,3344
0,3323
8,3322
4,3313
0,3314
0,3330
7,3293
0,3231
7,3255
15,3287
3,3235
16,3345
7,3295
0,3339
0,3330
0,3337
0,3321
1,3291
14,3339
1,3230
7,3303
3,3295
0,3338
15,3326
3,3247
11,3317
15,3291
7,3327
0,3320
0,3318
0,3285
11,3335
7,3230
0,3223
7,3295
15,3295
7,3225
15,3239
0,3280
16,3298
3,3295
31,3327
7,3243
0,3343
8,3308
0,3333
16,3331
26,3335
3,3230
7,3263
0,3239
7,3253
15,3311
15,3326
1,3261
16,3363
7,3231
3,3291
27,3339
0,3215
3,3287
1,3247
7,3271
32,3339
1,3271
7,3247
3,3226
1,3231
0,3335
0,3331
8,3346
7,3327
8,3308
16,3280
3,3305
32,3359
3,3243
23,3333
3,3231
7,3319
16,3358
0,3247
15,3319
1,3319
22,3337
3,3295
1,3331
16,3304
0,3327
16,3320
1,3255
19,3367
3,3255
14,3348
7,3321
0,3300
0,3304
15,3319
7,3231
1,3275
7,3311
0,3342
0,3304
0,3329
3,3301
7,3315
11,3339
1,3271
4,3355
0,3304
8,3334
0,3323
0,3339
16,3328
1,3207
7,3303
1,3287
7,3271
0,3317
0,3317
8,3341
20,3335
0,3263
23,3317
3,3255
7,3327
0,3303
1,3239
3,3311
0,3304
0,3333
0,3304
0,3296
0,3316
0,3312
32,3300
0,3333
15,3331
0,3263
3,3317
0,3309
0,3304
8,3292
0,3304
16,3328
7,3303
3,3339
4,3338
0,3330
8,3264
8,3272
4,3264
0,3328
4,3348
7,3295
4,3319
0,3279
7,3283
8,3337
3,3259
1,3239
7,3295
12,3332
0,3211
7,3231
3,3226
7,3255
31,3271
21,3244
16,3296
0,3218
3,3303
1,3311
3,3323
8,3334
0,3311
0,3261
0,3215
0,3263
0,3339
0,3304
0,3314
0,3274
0,3328
0,3316
0,3328
0,3321
0,3308
8,3258
8,3252
0,3288
20,3256
7,3271
1,3279
15,3337
0,3239
3,3263
14,3325
3,3231
1,3277
15,3315
1,3243
3,3311
23,3335
0,3231
3,3279
8,3340
0,3305
16,3248
0,3219
15,3295
1,3243
3,3317
16,3336
0,3223
7,3239
3,3287
5,3332
0,3342
8,3339
8,3316
8,3272
0,3246
28,3229
0,3324
16,3344
15,3327
3,3243
3,3279
16,3339
1,3271
15,3275
7,3231
3,3255
0,3330
0,3332
9,3335
8,3328
0,3337
4,3321
0,3317
0,3324
16,3329
23,3309
27,3244
3,3235
15,3311
15,3311
15,3238
24,3260
15,3277
0,3221
0,3327
16,3332
8,3304
0,3334
16,3331
7,3263
0,3338
0,3328
32,3300
7,3231
3,3231
7,3287
15,3339
0,3263
11,3315
1,3263
0,3313
0,3270
16,3252
0,3327
8,3358
8,3328
0,3300
23,3303
15,3219
16,3270
8,3330
0,3328
0,3311
0,3298
32,3268
3,3223
7,3291
16,3349
7,3279
7,3275
12,3349
7,3255
3,3259
7,3287
0,3322
8,3292
16,3306
3,3327
0,3343
0,3296
16,3316
15,3223
23,3252
12,3335
0,3227
7,3327
15,3318
31,3335
7,3247
5,3340
15,3317
1,3231
23,3327
0,3231
7,3307
6,3323
0,3335
10,3331
3,3243
1,3255
0,3345
0,3339
16,3328
1,3293
6,3346
0,3323
4,3343
16,3300
7,3263
4,3353
0,3320
24,3340
1,3231
0,3341
8,3273
16,3312
7,3303
3,3287
0,3336
0,3320
0,3320
20,3330
1,3226
0,3229
3,3327
0,3300
0,3334
0,3328
0,3320
4,3312
0,3296
8,3308
0,3308
8,3334
0,3288
0,3280
8,3258
44,3229
0,3332
7,3319
15,3315
15,3323
22,3228
0,3320
0,3332
4,3328
0,3333
0,3288
0,3272
0,3228
40,3250
0,3243
15,3295
1,3231
16,3339
0,3335
6,3339
0,3295
0,3263
7,3287
16,3329
7,3247
7,3243
1,3319
31,3333
7,3263
0,3279
8,3325
0,3334
0,3312
8,3332
0,3296
8,3280
0,3292
0,3321
0,3327
0,3328
8,3298
0,3248
44,3253
4,3332
16,3316
0,3336
0,3312
0,3320
0,3343
16,3320
0,3215
1,3247
5,3327
0,3317
0,3290
0,3276
8,3252
0,3308
4,3330
27,3323
0,3219
23,3323
7,3215
3,3287
16,3339
0,3325
8,3352
0,3290
0,3321
2,3318
0,3332
8,3328
0,3317
0,3336
0,3304
8,3296
8,3288
0,3256
20,3252
7,3279
0,3333
19,3339
1,3247
3,3227
3,3227
7,3291
0,3339
13,3323
1,3231
7,3231
0,3291
11,3311
11,3232
16,3285
7,3287
16,3340
7,3239
11,3333
0,3231
0,3279
3,3277
3,3283
15,3263
33,3245
0,3328
0,3340
0,3320
0,3333
8,3284
0,3312
0,3280
0,3313
4,3335
0,3328
1,3322
0,3336
0,3337
12,3355
1,3263
0,3335
7,3311
0,3314
32,3252
15,3287
7,3287
0,3323
8,3308
12,3335
0,3231
3,3271
0,3338
32,3328
3,3227
3,3247
7,3275
3,3283
9,3351
0,3325
7,3307
0,3316
0,3306
0,3328
1,3321
7,3303
14,3339
7,3245
15,3327
0,3223
3,3219
15,3263
1,3231
7,3295
8,3341
8,3320
0,3312
0,3306
16,3280
0,3237
3,3261
15,3295
7,3239
1,3231
7,3247
1,3223
3,3279
7,3271
0,3285
8,3337
8,3306
4,3338
0,3312
0,3302
0,3300
20,3343
10,3230
0,3296
0,3272
8,3272
0,3280
16,3242
20,3354
0,3328
12,3343
0,3325
0,3331
0,3304
0,3286
8,3300
0,3328
0,3259
1,3263
0,3230
7,3271
3,3263
0,3337
0,3335
0,3324
3,3323
1,3279
1,3311
3,3319
0,3328
4,3340
0,3306
3,3295
0,3317
0,3323
3,3287
1,3259
0,3287
0,3271
1,3279
0,3338
0,3313
4,3314
0,3306
0,3320
0,3346
0,3328
24,3250
11,3315
25,3236
1,3251
3,3247
7,3303
0,3263
1,3239
1,3255
0,3223
0,3335
0,3296
31,3311
0,3237
15,3319
15,3263
3,3222
3,3303
1,3287
0,3341
8,3335
0,3328
0,3310
3,3311
15,3327
7,3275
7,3327
3,3301
8,3333
27,3339
7,3311
0,3345
0,3312
16,3333
1,3221
0,3215
15,3259
3,3259
1,3295
15,3335
15,3248
32,3315
15,3235
0,3320
2,3334
0,3336
7,3317
0,3323
8,3337
0,3320
0,3276
8,3312
0,3304
18,3333
3,3227
1,3231
7,3279
8,3337
0,3296
8,3334
16,3336
0,3331
0,3308
8,3296
16,3256
0,3340
0,3329
0,3333
0,3327
0,3343
16,3332
0,3215
1,3311
0,3311
0,3337
0,3338
16,3318
7,3235
15,3311
7,3295
23,3327
1,3223
15,3247
3,3223
18,3250
0,3343
0,3335
12,3331
1,3231
3,3247
3,3255
19,3335
15,3225
8,3362
8,3332
24,3339
15,3327
3,3255
3,3319
15,3310
7,3227
3,3239
3,3255
19,3327
3,3223
3,3357
0,3328
0,3332
12,3331
3,3219
7,3271
7,3295
0,3336
13,3319
7,3224
15,3237
24,3242
15,3243
24,3238
4,3341
4,3320
8,3319
14,3335
1,3227
16,3355
1,3255
1,3247
3,3239
1,3263
0,3328
0,3317
0,3339
0,3358
0,3296
16,3347
7,3341
16,3339
0,3223
7,3239
0,3307
0,3323
7,3307
12,3327
0,3241
3,3287
6,3327
8,3334
9,3332
0,3333
0,3292
8,3337
12,3345
0,3223
7,3261
3,3263
0,3328
0,3318
3,3295
11,3339
1,3317
7,3271
1,3247
0,3247
7,3327
3,3335
20,3339
0,3349
0,3336
15,3319
7,3247
3,3226
3,3291
15,3319
0,3255
0,3323
4,3340
7,3291
23,3340
1,3219
3,3247
7,3279
15,3315
12,3343
1,3271
8,3338
0,3322
0,3330
8,3308
1,3315
1,3307
0,3263
2,3337
16,3336
0,3247
0,3311
7,3319
15,3327
1,3275
0,3337
15,3307
0,3215
7,3279
0,3316
0,3333
16,3325
3,3219
0,3350
16,3336
0,3245
0,3231
3,3231
1,3333
0,3324
24,3274
0,3222
0,3263
3,3271
0,3323
11,3339
0,3227
7,3247
1,3215
0,3334
0,3340
4,3329
16,3338
2,3337
12,3337
3,3239
7,3291
12,3354
0,3213
3,3301
0,3231
0,3231
1,3331
0,3263
0,3341
4,3330
0,3288
576,3272
2855,3232
3757,3229
4095,3279
4095,3325
4095,3347
4095,3285
4095,3255
4095,3239
4095,3231
4095,3225
4095,3262
4095,3245
4095,3242
4095,3245
4095,3223
4095,3271
4095,3293
4095,3295
4095,3287
4095,3235
4095,3231
4095,3263
4095,3327
4095,3259
4095,3250
4095,3226
4095,3248
4095,3296
4095,3332
4095,3315
4095,3295
4095,3239
4095,3231
4095,3231
4095,3227
4095,3231
4095,3238
4095,3231
4095,3239
4095,3247
4095,3219
4095,3303
4095,3247
4095,3328
4095,3350
4095,3323
4095,3327
4095,3295
4095,3319
4095,3343
4095,3317
4095,3255
4095,3227
4095,3207
4095,3231
4095,3279
4095,3315
4095,3293
4095,3229
4095,3307
4095,3275
4095,3247
4095,3215
4095,3218
4095,3307
4095,3319
4095,3312
4095,3317
4095,3310
4095,3289
4095,3307
4095,3329
4095,3263
4095,3207
4095,3279
4095,3308
4095,3215
4095,3243
4095,3319
4095,3283
4095,3213
4095,3209
4095,3209
4095,3236
4095,3199
4095,3231
4095,3211
4095,3320
4095,3259
4095,3315
4095,3304
4095,3307
4095,3223
4095,3215
4095,3207
4095,3212
4095,3307
4095,3267
4095,3275
4095,3299
4095,3309
4095,3231
4095,3310
4095,3231
4095,3199
4095,3315
4095,3283
4095,3227
4095,3299
4095,3285
4095,3303
4095,3243
4095,3199
4095,3269
4095,3239
4095,3301
4095,3308
4095,3186
4095,3199
4095,3188
4095,3175
4095,3199
4095,3187
4095,3243
4095,3197
4095,3199
4095,3223
4095,3283
4095,3282
4095,3287
4095,3279
4095,3269
4095,3263
4095,3287
4095,3296
4095,3199
4095,3297
4095,3303
4095,3207
4095,3215
4095,3191
4095,3294
4095,3261
4095,3215
4095,3177
4095,3183
4095,3277
4095,3275
4095,3243
4095,3247
4095,3289
4095,3264
4095,3272
4095,3231
4095,3183
4095,3173
4095,3167
4095,3243
4095,3187
4095,3187
4095,3175
4095,3197
4095,3263
4095,3227
4095,3191
4095,3173
4095,3183
4095,3163
4095,3167
4095,3167
4095,3285
4095,3199
4095,3273
4095,3251
4095,3264
4095,3275
4095,3191
4095,3282
4095,3219
4095,3163
4095,3165
4095,3179
4095,3151
4095,3165
4095,3261
4095,3279
4095,3215
4095,3235
4095,3267
4095,3267
4095,3223
4095,3157
4095,3199
4095,3250
4095,3227
4095,3261
4095,3271
4095,3259
4095,3151
4095,3170
4095,3154
4095,3171
4095,3168
4095,3200
4095,3183
4095,3163
4095,3151
4095,3147
4095,3163
4095,3170
4095,3131
4095,3247
4095,3199
4095,3223
4095,3245
4095,3195
4095,3167
4095,3207
4095,3167
4095,3231
4095,3244
4095,3262
4095,3245
4095,3231
4095,3237
4095,3135
4095,3259
4095,3189
4095,3243
4095,3227
4095,3211
4095,3236
4095,3265
4095,3216
4095,3215
4095,3241
4095,3250
4095,3242
4095,3229
4095,3247
4095,3235
4095,3219
4095,3147
4095,3241
4095,3157
4095,3125
4095,3144
4095,3148
4095,3137
4095,3139
4095,3150
4095,3139
4095,3127
4095,3127
4095,3155
4095,3154
4095,3213
4095,3243
4095,3216
4095,3240
4095,3208
4095,3217
4095,3215
4095,3215
4095,3151
4095,3124
4095,3245
4095,3199
4095,3199
4095,3213
4095,3199
4095,3227
4095,3151
4095,3211
4095,3215
4095,3165
4095,3212
4095,3176
4095,3199
4095,3147
4095,3197
4095,3191
4095,3191
4095,3143
4095,3223
4095,3167
4095,3228
4095,3200
4095,3220
4095,3179
4095,3203
4095,3206
4095,3210
4095,3209
4095,3131
4095,3147
4095,3103
4095,3143
4095,3191
4095,3119
4095,3111
4095,3149
4095,3203
4095,3175
1975,3167
717,3183
296,3129
111,3117
64,3200
4,3215
0,3216
8,3186
0,3237
0,3225
0,3247
16,3248
1,3167
14,3282
7,3167
3,3231
15,3283
7,3263
7,3219
1,3259
0,3297
0,3280
16,3232
1,3311
3,3277
8,3315
0,3296
0,3292
16,3306
0,3197
0,3219
7,3237
7,3287
16,3304
7,3327
5,3323
0,3312
0,3304
16,3306
0,3223
15,3341
2,3229
12,3252
3,3279
0,3334
11,3327
0,3275
1,3247
0,3303
0,3330
8,3341
0,3336
18,3334
3,3231
1,3235
15,3319
15,3242
8,3306
16,3312
7,3283
4,3335
1,3347
8,3328
15,3323
15,3309
11,3235
36,3252
15,3307
23,3248
0,3336
0,3309
29,3325
11,3233
16,3334
1,3263
23,3327
8,3351
16,3342
0,3341
7,3279
20,3358
7,3319
7,3327
16,3320
3,3271
4,3346
0,3312
0,3335
0,3319
0,3297
0,3280
0,3328
0,3306
8,3335
16,3296
0,3247
0,3298
16,3317
3,3225
1,3227
7,3251
4,3337
1,3335
0,3328
16,3308
15,3295
7,3255
7,3262
0,3295
0,3349
16,3332
1,3243
0,3245
0,3239
11,3303
0,3279
3,3315
0,3343
0,3314
4,3308
8,3272
0,3329
9,3324
0,3327
8,3345
5,3319
0,3328
20,3272
7,3303
7,3333
0,3323
0,3292
0,3276
16,3288
11,3321
0,3247
7,3271
0,3314
16,3316
0,3347
0,3296
0,3335
0,3304
0,3333
8,3296
16,3308
3,3239
1,3323
0,3332
0,3328
4,3298
8,3300
0,3322
0,3312
0,3282
16,3276
0,3230
3,3255
15,3311
3,3223
3,3259
1,3271
5,3341
0,3330
0,3257
16,3274
7,3263
3,3275
0,3328
0,3337
0,3345
0,3300
16,3328
7,3263
17,3338
7,3287
1,3275
8,3347
4,3311
0,3338
0,3328
0,3312
8,3337
0,3335
16,3304
0,3237
0,3243
15,3291
0,3219
1,3230
3,3263
0,3327
8,3334
0,3319
8,3308
0,3280
18,3319
0,3243
1,3211
17,3337
7,3283
8,3312
16,3300
1,3231
23,3319
15,3327
15,3235
0,3264
0,3312
16,3310
0,3227
31,3355
1,3247
1,3255
3,3331
8,3313
16,3288
15,3291
15,3287
3,3230
15,3275
1,3231
0,3255
11,3335
7,3291
16,3355
7,3243
1,3327
8,3348
0,3280
4,3304
3,3319
7,3275
0,3333
0,3329
20,3327
1,3231
27,3327
0,3245
3,3327
8,3343
0,3329
0,3328
16,3327
3,3247
0,3287
10,3331
7,3239
12,3327
7,3263
7,3319
8,3342
5,3347
0,3332
4,3344
0,3302
0,3316
8,3300
0,3336
18,3341
0,3231
7,3263
19,3327
7,3271
0,3335
0,3320
0,3312
0,3312
0,3314
16,3314
1,3239
3,3263
1,3307
7,3302
3,3295
1,3327
8,3331
0,3322
0,3329
0,3332
0,3311
7,3279
0,3330
15,3319
0,3223
3,3221
1,3243
0,3255
7,3291
0,3329
0,3336
16,3328
1,3279
3,3295
1,3331
7,3319
0,3355
0,3288
8,3312
0,3280
8,3296
8,3276
0,3276
36,3246
0,3328
7,3303
0,3318
0,3336
24,3312
1,3291
4,3340
0,3328
0,3272
32,3252
15,3311
1,3231
4,3335
8,3317
0,3334
0,3328
0,3312
8,3272
0,3264
0,3264
16,3240
16,3328
1,3241
3,3231
3,3279
0,3275
15,3299
18,3236
0,3256
24,3229
0,3341
0,3305
4,3312
16,3272
15,3303
0,3277
2,3335
0,3290
0,3335
12,3335
1,3243
1,3279
0,3325
7,3324
0,3279
7,3331
0,3328
8,3328
0,3272
8,3280
12,3238
7,3299
18,3343
0,3287
4,3336
16,3329
3,3243
8,3333
0,3336
4,3332
15,3307
18,3343
0,3227
3,3303
0,3314
0,3280
8,3296
0,3308
8,3276
8,3248
24,3242
7,3289
0,3337
16,3333
7,3315
7,3299
20,3334
3,3209
1,3279
15,3285
6,3246
23,3240
8,3288
0,3324
8,3328
9,3328
8,3338
0,3328
8,3304
0,3332
8,3308
16,3282
3,3279
3,3239
0,3223
1,3245
7,3221
7,3229
7,3303
7,3311
8,3333
8,3330
0,3308
8,3273
16,3264
19,3327
1,3247
1,3229
15,3237
0,3276
16,3308
1,3223
15,3263
0,3223
5,3327
15,3307
7,3226
15,3245
13,3246
4,3339
0,3312
27,3327
15,3349
7,3291
15,3327
0,3263
10,3341
15,3221
16,3280
1,3247
0,3335
0,3329
0,3328
0,3333
7,3277
0,3327
